Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,3418,,,Total Duration(ms)
2019-05-22T12:05:46.339-0400,187,273,59,520,,,,,,,,,912
2019-05-22T12:05:46.859-0400,238,751,96,1101,,,,,,,,,912
2019-05-22T12:05:47.961-0400,248,457,83,789,,,,,,,,,912
2019-05-22T12:05:48.750-0400,281,306,95,683,,,,,,,,,913
2019-05-22T12:05:49.434-0400,235,840,81,1158,,,,,,,,,913
2019-05-22T12:05:50.593-0400,217,414,70,706,,,,,,,,,913
2019-05-22T12:05:51.300-0400,258,363,64,688,,,,,,,,,913
2019-05-22T12:05:51.989-0400,203,1387,82,1675,,,,,,,,,913
2019-05-22T12:05:53.664-0400,253,383,90,730,,,,,,,,,913
2019-05-22T12:05:54.395-0400,252,1014,90,1361,,,,,,,,,913
2019-05-22T12:05:55.756-0400,284,467,87,839,,,,,,,,,915
2019-05-22T12:05:56.596-0400,206,468,91,770,,,,,,,,,915
2019-05-22T12:05:57.366-0400,254,873,82,1212,,,,,,,,,916
2019-05-22T12:05:58.579-0400,207,527,68,805,,,,,,,,,916
2019-05-22T12:05:59.385-0400,235,534,62,834,,,,,,,,,916
2019-05-22T12:06:00.219-0400,191,527,84,809,,,,,,,,,917
2019-05-22T12:06:01.029-0400,638,347,66,1055,,,,,,,,,917
2019-05-22T12:06:02.084-0400,182,322,69,579,,,,,,,,,917
2019-05-22T12:06:02.664-0400,185,871,116,1174,,,,,,,,,917
2019-05-22T12:06:03.838-0400,278,314,65,664,,,,,,,,,917
2019-05-22T12:06:04.503-0400,206,308,65,586,,,,,,,,,918
2019-05-22T12:06:05.090-0400,175,861,97,1143,,,,,,,,,918
2019-05-22T12:06:06.233-0400,237,370,116,725,,,,,,,,,918
2019-05-22T12:06:06.961-0400,227,523,82,839,,,,,,,,,918
2019-05-22T12:06:07.801-0400,293,848,76,1223,,,,,,,,,919
2019-05-22T12:06:09.024-0400,204,532,72,815,,,,,,,,,919
2019-05-22T12:06:09.840-0400,204,534,79,820,,,,,,,,,919
2019-05-22T12:06:10.660-0400,252,624,67,947,,,,,,,,,919
2019-05-22T12:06:11.607-0400,197,518,119,836,,,,,,,,,920
2019-05-22T12:06:12.443-0400,236,461,81,784,,,,,,,,,920
2019-05-22T12:06:13.227-0400,211,723,82,1019,,,,,,,,,920
2019-05-22T12:06:14.247-0400,247,491,87,827,,,,,,,,,920
2019-05-22T12:06:15.075-0400,189,536,96,824,,,,,,,,,921
2019-05-22T12:06:15.900-0400,197,558,74,831,,,,,,,,,922
2019-05-22T12:06:16.731-0400,189,300,57,550,,,,,,,,,922
2019-05-22T12:06:17.282-0400,172,304,62,540,,,,,,,,,922
2019-05-22T12:06:17.822-0400,189,307,65,562,,,,,,,,,922
2019-05-22T12:06:18.384-0400,170,832,78,1086,,,,,,,,,922
2019-05-22T12:06:19.471-0400,259,476,82,824,,,,,,,,,922
2019-05-22T12:06:20.295-0400,238,388,99,738,,,,,,,,,923
2019-05-22T12:06:21.034-0400,290,825,96,1212,,,,,,,,,923
2019-05-22T12:06:22.247-0400,243,412,63,719,,,,,,,,,924
2019-05-22T12:06:22.966-0400,199,332,62,594,,,,,,,,,924
2019-05-22T12:06:23.561-0400,210,1044,86,1342,,,,,,,,,924
2019-05-22T12:06:24.903-0400,320,512,111,948,,,,,,,,,925
2019-05-22T12:06:25.852-0400,211,411,62,700,,,,,,,,,925
2019-05-22T12:06:26.553-0400,175,746,91,1017,,,,,,,,,926
2019-05-22T12:06:27.571-0400,257,467,79,806,,,,,,,,,926
2019-05-22T12:06:28.378-0400,252,319,59,635,,,,,,,,,926
2019-05-22T12:06:29.014-0400,198,926,87,1215,,,,,,,,,927
2019-05-22T12:06:30.229-0400,259,676,88,1027,,,,,,,,,927
2019-05-22T12:06:31.257-0400,219,362,84,667,,,,,,,,,927
2019-05-22T12:06:31.924-0400,278,704,108,1095,,,,,,,,,927
2019-05-22T12:06:33.019-0400,274,429,92,805,,,,,,,,,927
2019-05-22T12:06:33.825-0400,243,473,95,817,,,,,,,,,928
2019-05-22T12:06:34.642-0400,499,306,94,900,,,,,,,,,928
2019-05-22T12:06:35.543-0400,228,844,86,1160,,,,,,,,,929
2019-05-22T12:06:36.703-0400,186,331,89,606,,,,,,,,,929
2019-05-22T12:06:37.310-0400,190,690,101,982,,,,,,,,,929
2019-05-22T12:06:38.292-0400,225,431,98,756,,,,,,,,,929
2019-05-22T12:06:39.048-0400,288,336,61,686,,,,,,,,,929
2019-05-22T12:06:39.735-0400,207,1053,92,1361,,,,,,,,,929
2019-05-22T12:06:41.096-0400,230,488,84,803,,,,,,,,,929
2019-05-22T12:06:41.899-0400,269,445,166,881,,,,,,,,,930
2019-05-22T12:06:42.782-0400,189,783,96,1070,,,,,,,,,930
2019-05-22T12:06:43.852-0400,250,324,76,656,,,,,,,,,930
2019-05-22T12:06:44.509-0400,198,358,71,628,,,,,,,,,931
2019-05-22T12:06:45.138-0400,233,849,145,1228,,,,,,,,,931
2019-05-22T12:06:46.367-0400,193,346,61,602,,,,,,,,,931
2019-05-22T12:06:46.970-0400,207,355,91,659,,,,,,,,,931
2019-05-22T12:06:47.629-0400,191,322,72,589,,,,,,,,,932
2019-05-22T12:06:48.219-0400,215,649,81,949,,,,,,,,,933
2019-05-22T12:06:49.168-0400,205,369,495,1070,,,,,,,,,933
2019-05-22T12:06:50.239-0400,283,341,56,683,,,,,,,,,933
2019-05-22T12:06:50.923-0400,249,564,123,977,,,,,,,,,933
2019-05-22T12:06:51.901-0400,209,325,58,596,,,,,,,,,934
2019-05-22T12:06:52.497-0400,181,375,79,638,,,,,,,,,934
2019-05-22T12:06:53.136-0400,220,360,298,886,,,,,,,,,935
2019-05-22T12:06:54.022-0400,165,308,62,537,,,,,,,,,935
2019-05-22T12:06:54.560-0400,170,339,387,899,,,,,,,,,936
2019-05-22T12:06:55.460-0400,284,325,123,739,,,,,,,,,936
2019-05-22T12:06:56.199-0400,192,722,3287,4203,,,,,,,,,937
2019-05-22T12:07:00.403-0400,225,437,90,758,,,,,,,,,937
2019-05-22T12:07:01.161-0400,310,1129,90,1532,,,,,,,,,937
2019-05-22T12:07:02.694-0400,227,495,860,1587,,,,,,,,,938
2019-05-22T12:07:04.282-0400,241,839,82,1165,,,,,,,,,938
2019-05-22T12:07:05.448-0400,228,331,219,782,,,,,,,,,939
2019-05-22T12:07:06.230-0400,232,489,119,841,,,,,,,,,939
2019-05-22T12:07:07.072-0400,159,770,157,1091,,,,,,,,,939
2019-05-22T12:07:08.163-0400,215,467,73,763,,,,,,,,,940
2019-05-22T12:07:08.926-0400,218,362,62,643,,,,,,,,,941
2019-05-22T12:07:09.570-0400,242,1080,74,1401,,,,,,,,,941
2019-05-22T12:07:10.972-0400,314,426,91,833,,,,,,,,,942
2019-05-22T12:07:11.805-0400,250,292,223,768,,,,,,,,,942
2019-05-22T12:07:12.574-0400,290,794,79,1168,,,,,,,,,942
2019-05-22T12:07:13.742-0400,216,414,118,751,,,,,,,,,942
2019-05-22T12:07:14.493-0400,194,353,68,616,,,,,,,,,943
2019-05-22T12:07:15.110-0400,188,1021,85,1297,,,,,,,,,943
2019-05-22T12:07:16.408-0400,296,436,131,875,,,,,,,,,943
2019-05-22T12:07:17.283-0400,229,448,75,756,,,,,,,,,943
2019-05-22T12:07:18.040-0400,244,801,1211,2258,,,,,,,,,943
2019-05-22T12:07:20.298-0400,272,327,140,741,,,,,,,,,944
2019-05-22T12:07:21.039-0400,164,646,978,1802,,,,,,,,,944
2019-05-22T12:07:22.842-0400,233,416,84,736,,,,,,,,,945
2019-05-22T12:07:23.578-0400,227,620,103,954,,,,,,,,,946
2019-05-22T12:07:24.533-0400,252,447,160,860,,,,,,,,,946
2019-05-22T12:07:25.393-0400,280,303,66,654,,,,,,,,,947
2019-05-22T12:07:26.047-0400,224,903,81,1212,,,,,,,,,947
2019-05-22T12:07:27.260-0400,233,311,57,612,,,,,,,,,947
2019-05-22T12:07:27.872-0400,210,324,237,775,,,,,,,,,947
2019-05-22T12:07:28.648-0400,269,823,78,1190,,,,,,,,,947
2019-05-22T12:07:29.838-0400,209,404,89,703,,,,,,,,,948
2019-05-22T12:07:30.541-0400,210,328,263,803,,,,,,,,,948
2019-05-22T12:07:31.345-0400,260,802,89,1181,,,,,,,,,948
2019-05-22T12:07:32.527-0400,286,404,90,783,,,,,,,,,948
2019-05-22T12:07:33.310-0400,250,327,73,651,,,,,,,,,949
2019-05-22T12:07:33.962-0400,197,705,71,976,,,,,,,,,949
2019-05-22T12:07:34.939-0400,242,595,105,947,,,,,,,,,949
2019-05-22T12:07:35.887-0400,221,292,74,588,,,,,,,,,950
2019-05-22T12:07:36.475-0400,196,950,86,1234,,,,,,,,,950
2019-05-22T12:07:37.710-0400,237,296,70,605,,,,,,,,,950
2019-05-22T12:07:38.315-0400,200,316,157,680,,,,,,,,,950
2019-05-22T12:07:38.996-0400,283,823,397,1504,,,,,,,,,952
2019-05-22T12:07:40.501-0400,241,334,200,779,,,,,,,,,953
2019-05-22T12:07:41.280-0400,271,369,75,717,,,,,,,,,953
2019-05-22T12:07:41.998-0400,290,663,86,1042,,,,,,,,,954
2019-05-22T12:07:43.040-0400,256,306,197,763,,,,,,,,,954
2019-05-22T12:07:43.804-0400,179,286,71,540,,,,,,,,,954
2019-05-22T12:07:44.344-0400,166,848,159,1176,,,,,,,,,954
2019-05-22T12:07:45.521-0400,190,304,75,570,,,,,,,,,955
2019-05-22T12:07:46.091-0400,175,322,474,972,,,,,,,,,955
2019-05-22T12:07:47.064-0400,202,901,90,1197,,,,,,,,,955
2019-05-22T12:07:48.262-0400,262,365,143,772,,,,,,,,,956
2019-05-22T12:07:49.034-0400,232,280,71,586,,,,,,,,,956
2019-05-22T12:07:49.621-0400,229,734,69,1039,,,,,,,,,956
2019-05-22T12:07:50.660-0400,232,452,87,773,,,,,,,,,957
2019-05-22T12:07:51.433-0400,249,585,92,930,,,,,,,,,957
2019-05-22T12:07:52.364-0400,262,583,90,943,,,,,,,,,958
2019-05-22T12:07:53.308-0400,215,483,266,972,,,,,,,,,959
2019-05-22T12:07:54.280-0400,259,778,74,1112,,,,,,,,,961
2019-05-22T12:07:55.392-0400,2010,269,323,2605,,,,,,,,,962
2019-05-22T12:07:57.998-0400,179,324,145,652,,,,,,,,,966
2019-05-22T12:07:58.651-0400,217,335,1607,2165,,,,,,,,,966
2019-05-22T12:08:00.816-0400,223,290,63,577,,,,,,,,,968
2019-05-22T12:08:01.394-0400,178,341,390,916,,,,,,,,,969
2019-05-22T12:08:02.311-0400,226,317,89,644,,,,,,,,,970
2019-05-22T12:02:01.825-0400,6068,4602,833,12097,,,,,,,,,970
2019-05-22T12:02:13.926-0400,736,405,389,1559,,,,,,,,,970
2019-05-22T12:02:15.486-0400,569,519,158,1250,,,,,,,,,971
2019-05-22T12:02:16.736-0400,574,498,164,1282,,,,,,,,,971
2019-05-22T12:02:18.020-0400,527,393,170,1094,,,,,,,,,972
2019-05-22T12:02:19.114-0400,308,497,121,929,,,,,,,,,972
2019-05-22T12:02:20.044-0400,313,556,281,1154,,,,,,,,,972
2019-05-22T12:02:21.198-0400,458,454,151,1067,,,,,,,,,972
2019-05-22T12:02:22.266-0400,371,919,94,1403,,,,,,,,,972
2019-05-22T12:02:23.670-0400,339,474,121,936,,,,,,,,,973
2019-05-22T12:02:24.607-0400,293,501,99,895,,,,,,,,,974
2019-05-22T12:02:25.503-0400,266,557,108,935,,,,,,,,,974
2019-05-22T12:02:26.438-0400,299,428,155,884,,,,,,,,,974
2019-05-22T12:02:27.324-0400,272,334,106,715,,,,,,,,,975
2019-05-22T12:02:28.040-0400,315,838,100,1278,,,,,,,,,976
2019-05-22T12:02:01.834-0400,6086,4570,883,12145,,,,,,,,,976
2019-05-22T12:02:13.980-0400,729,447,327,1510,,,,,,,,,976
2019-05-22T12:02:15.491-0400,683,454,195,1352,,,,,,,,,976
2019-05-22T12:02:16.843-0400,523,963,248,1738,,,,,,,,,976
2019-05-22T12:02:18.581-0400,351,448,207,1011,,,,,,,,,976
2019-05-22T12:02:19.593-0400,358,956,131,1450,,,,,,,,,977
2019-05-22T12:02:21.043-0400,456,435,130,1058,,,,,,,,,977
2019-05-22T12:02:22.102-0400,419,1035,148,1610,,,,,,,,,977
2019-05-22T12:02:23.713-0400,281,484,125,900,,,,,,,,,977
2019-05-22T12:02:24.613-0400,300,491,108,902,,,,,,,,,977
2019-05-22T12:02:25.516-0400,279,531,111,924,,,,,,,,,977
2019-05-22T12:02:26.441-0400,306,399,107,816,,,,,,,,,978
2019-05-22T12:02:27.257-0400,236,355,92,688,,,,,,,,,978
2019-05-22T12:02:27.946-0400,266,569,473,1311,,,,,,,,,978
2019-05-22T12:02:29.257-0400,288,497,90,878,,,,,,,,,978
2019-05-22T12:02:30.136-0400,231,339,104,681,,,,,,,,,979
2019-05-22T12:02:30.818-0400,234,418,1088,1746,,,,,,,,,979
2019-05-22T12:02:32.565-0400,307,375,71,754,,,,,,,,,979
2019-05-22T12:02:33.320-0400,248,742,130,1127,,,,,,,,,980
2019-05-22T12:02:34.447-0400,371,320,566,1261,,,,,,,,,980
2019-05-22T12:02:35.708-0400,349,914,104,1369,,,,,,,,,981
2019-05-22T12:02:37.078-0400,280,300,70,653,,,,,,,,,981
2019-05-22T12:02:37.731-0400,254,319,320,895,,,,,,,,,981
2019-05-22T12:02:38.627-0400,298,706,126,1138,,,,,,,,,982
2019-05-22T12:02:39.766-0400,264,627,590,1488,,,,,,,,,982
2019-05-22T12:02:41.254-0400,259,696,1060,2019,,,,,,,,,983
2019-05-22T12:02:43.273-0400,228,375,79,688,,,,,,,,,983
2019-05-22T12:02:43.962-0400,243,648,82,977,,,,,,,,,983
2019-05-22T12:02:44.939-0400,236,498,74,831,,,,,,,,,983
2019-05-22T12:02:45.771-0400,202,330,345,879,,,,,,,,,984
2019-05-22T12:02:46.650-0400,198,541,78,821,,,,,,,,,984
2019-05-22T12:02:47.472-0400,211,551,89,855,,,,,,,,,985
2019-05-22T12:02:48.327-0400,261,333,177,772,,,,,,,,,985
2019-05-22T12:02:49.100-0400,217,862,86,1171,,,,,,,,,985
2019-05-22T12:02:50.271-0400,247,480,71,806,,,,,,,,,986
2019-05-22T12:02:51.078-0400,215,524,668,1410,,,,,,,,,986
2019-05-22T12:02:52.489-0400,244,520,96,862,,,,,,,,,986
2019-05-22T12:02:53.351-0400,218,501,89,810,,,,,,,,,987
2019-05-22T12:02:54.161-0400,210,1031,91,1338,,,,,,,,,988
2019-05-22T12:02:55.499-0400,213,351,218,784,,,,,,,,,988
2019-05-22T12:02:56.284-0400,224,322,68,633,,,,,,,,,989
2019-05-22T12:02:56.918-0400,269,722,89,1083,,,,,,,,,989
2019-05-22T12:02:58.001-0400,298,378,119,799,,,,,,,,,989
2019-05-22T12:02:58.801-0400,270,390,75,741,,,,,,,,,989
2019-05-22T12:02:59.543-0400,181,837,64,1085,,,,,,,,,990
2019-05-22T12:03:00.628-0400,211,504,68,787,,,,,,,,,990
2019-05-22T12:03:01.415-0400,192,552,67,812,,,,,,,,,991
2019-05-22T12:03:02.228-0400,213,844,103,1163,,,,,,,,,991
2019-05-22T12:03:03.392-0400,208,506,97,817,,,,,,,,,991
2019-05-22T12:03:04.210-0400,286,428,78,804,,,,,,,,,991
2019-05-22T12:03:05.015-0400,289,648,75,1017,,,,,,,,,991
2019-05-22T12:03:06.032-0400,283,356,70,711,,,,,,,,,991
2019-05-22T12:03:06.744-0400,212,373,62,647,,,,,,,,,991
2019-05-22T12:03:07.392-0400,214,1006,97,1319,,,,,,,,,992
2019-05-22T12:03:08.711-0400,274,324,152,753,,,,,,,,,992
2019-05-22T12:03:09.465-0400,323,351,77,753,,,,,,,,,993
2019-05-22T12:03:10.219-0400,312,640,93,1054,,,,,,,,,993
2019-05-22T12:03:11.274-0400,306,415,168,898,,,,,,,,,994
2019-05-22T12:03:12.172-0400,260,486,82,831,,,,,,,,,994
2019-05-22T12:03:13.004-0400,256,679,68,1012,,,,,,,,,994
2019-05-22T12:03:14.016-0400,249,489,79,819,,,,,,,,,994
2019-05-22T12:03:14.836-0400,240,316,68,631,,,,,,,,,994
2019-05-22T12:03:15.467-0400,245,892,80,1218,,,,,,,,,995
2019-05-22T12:03:16.686-0400,255,478,97,834,,,,,,,,,995
2019-05-22T12:03:17.521-0400,215,501,107,826,,,,,,,,,995
2019-05-22T12:03:18.347-0400,208,607,72,889,,,,,,,,,995
2019-05-22T12:03:19.237-0400,329,514,85,933,,,,,,,,,996
2019-05-22T12:03:20.170-0400,243,387,112,744,,,,,,,,,997
2019-05-22T12:03:20.914-0400,226,685,85,1002,,,,,,,,,998
2019-05-22T12:03:21.916-0400,230,494,80,806,,,,,,,,,999
2019-05-22T12:03:22.723-0400,216,342,56,620,,,,,,,,,999
2019-05-22T12:03:23.343-0400,180,860,79,1122,,,,,,,,,999
2019-05-22T12:03:24.465-0400,194,332,70,599,,,,,,,,,999
2019-05-22T12:03:25.065-0400,215,361,68,646,,,,,,,,,999
2019-05-22T12:03:25.711-0400,193,314,471,981,,,,,,,,,999
2019-05-22T12:03:26.693-0400,248,411,79,740,,,,,,,,,1000
2019-05-22T12:03:27.434-0400,284,455,92,833,,,,,,,,,1001
2019-05-22T12:03:28.268-0400,239,485,1180,1906,,,,,,,,,1001
2019-05-22T12:03:30.174-0400,223,435,84,743,,,,,,,,,1001
2019-05-22T12:03:30.918-0400,241,1107,74,1428,,,,,,,,,1001
2019-05-22T12:03:32.347-0400,236,499,79,826,,,,,,,,,1001
2019-05-22T12:03:33.173-0400,265,468,91,827,,,,,,,,,1001
2019-05-22T12:03:34.001-0400,256,570,339,1167,,,,,,,,,1001
2019-05-22T12:03:35.169-0400,321,305,81,711,,,,,,,,,1002
2019-05-22T12:03:35.880-0400,221,388,68,683,,,,,,,,,1002
2019-05-22T12:03:36.563-0400,956,377,87,1424,,,,,,,,,1003
2019-05-22T12:03:37.987-0400,206,792,151,1151,,,,,,,,,1003
2019-05-22T12:03:39.139-0400,1007,373,657,2066,,,,,,,,,1003
2019-05-22T12:03:41.205-0400,1435,496,159,2092,,,,,,,,,1003
2019-05-22T12:03:43.298-0400,438,582,79,1410,,,,,,,,,1004
2019-05-22T12:03:44.709-0400,785,791,221,1808,,,,,,,,,1004
2019-05-22T12:03:46.517-0400,507,443,90,1049,,,,,,,,,1005
2019-05-22T12:03:47.566-0400,984,352,381,1719,,,,,,,,,1005
2019-05-22T12:03:49.286-0400,193,359,66,622,,,,,,,,,1006
2019-05-22T12:03:49.908-0400,201,377,72,655,,,,,,,,,1006
2019-05-22T12:03:50.564-0400,206,949,90,1247,,,,,,,,,1006
2019-05-22T12:03:51.812-0400,226,298,63,589,,,,,,,,,1006
2019-05-22T12:03:52.401-0400,250,327,63,650,,,,,,,,,1007
2019-05-22T12:03:53.051-0400,191,314,58,568,,,,,,,,,1008
2019-05-22T12:03:53.620-0400,178,580,83,843,,,,,,,,,1008
2019-05-22T12:03:54.463-0400,230,337,60,632,,,,,,,,,1009
2019-05-22T12:03:55.096-0400,222,280,66,569,,,,,,,,,1009
2019-05-22T12:03:55.666-0400,277,281,66,634,,,,,,,,,1010
2019-05-22T12:03:56.301-0400,170,682,85,940,,,,,,,,,1010
2019-05-22T12:03:57.242-0400,232,320,105,658,,,,,,,,,1010
2019-05-22T12:03:57.901-0400,275,304,71,651,,,,,,,,,1010
2019-05-22T12:03:58.552-0400,230,1132,76,1445,,,,,,,,,1011
2019-05-22T12:03:59.998-0400,250,589,87,930,,,,,,,,,1011
2019-05-22T12:04:00.929-0400,242,487,110,839,,,,,,,,,1011
2019-05-22T12:04:01.768-0400,201,712,81,1000,,,,,,,,,1011
2019-05-22T12:04:02.769-0400,274,454,87,818,,,,,,,,,1011
2019-05-22T12:04:03.588-0400,253,476,89,821,,,,,,,,,1012
2019-05-22T12:04:04.410-0400,242,794,89,1131,,,,,,,,,1012
2019-05-22T12:04:05.541-0400,253,357,70,683,,,,,,,,,1012
2019-05-22T12:04:06.224-0400,191,374,79,652,,,,,,,,,1012
2019-05-22T12:04:06.877-0400,206,821,95,1124,,,,,,,,,1013
2019-05-22T12:04:08.001-0400,217,503,75,796,,,,,,,,,1013
2019-05-22T12:04:08.798-0400,221,521,109,853,,,,,,,,,1014
2019-05-22T12:04:09.651-0400,217,797,96,1114,,,,,,,,,1014
2019-05-22T12:04:10.766-0400,286,439,81,818,,,,,,,,,1014
2019-05-22T12:04:11.584-0400,276,330,69,677,,,,,,,,,1014
2019-05-22T12:04:12.262-0400,256,725,91,1074,,,,,,,,,1014
2019-05-22T12:04:13.336-0400,212,302,60,577,,,,,,,,,1014
2019-05-22T12:04:13.913-0400,190,290,56,542,,,,,,,,,1014
2019-05-22T12:04:14.456-0400,206,288,68,568,,,,,,,,,1015
2019-05-22T12:04:15.025-0400,167,700,78,950,,,,,,,,,1015
2019-05-22T12:04:15.975-0400,289,445,87,823,,,,,,,,,1015
2019-05-22T12:04:16.798-0400,222,508,98,830,,,,,,,,,1016
2019-05-22T12:04:17.629-0400,188,737,77,1005,,,,,,,,,1016
2019-05-22T12:04:18.634-0400,244,495,85,830,,,,,,,,,1016
2019-05-22T12:04:19.464-0400,269,331,77,680,,,,,,,,,1016
2019-05-22T12:04:20.145-0400,227,946,71,1248,,,,,,,,,1016
2019-05-22T12:04:21.394-0400,228,515,60,805,,,,,,,,,1017
2019-05-22T12:04:22.199-0400,150,276,75,502,,,,,,,,,1017
2019-05-22T12:04:22.701-0400,163,1062,84,1311,,,,,,,,,1017
2019-05-22T12:04:24.013-0400,260,374,70,705,,,,,,,,,1017
2019-05-22T12:04:24.719-0400,342,310,61,714,,,,,,,,,1017
2019-05-22T12:04:25.433-0400,186,310,68,566,,,,,,,,,1018
2019-05-22T12:04:26.000-0400,157,571,82,812,,,,,,,,,1018
2019-05-22T12:04:26.812-0400,249,397,86,737,,,,,,,,,1018
2019-05-22T12:04:27.550-0400,310,282,64,666,,,,,,,,,1019
2019-05-22T12:04:28.216-0400,196,273,59,537,,,,,,,,,1019
2019-05-22T12:04:28.754-0400,186,775,87,1050,,,,,,,,,1019
2019-05-22T12:04:29.805-0400,216,511,77,809,,,,,,,,,1019
2019-05-22T12:04:30.615-0400,198,443,84,737,,,,,,,,,1019
2019-05-22T12:04:31.353-0400,251,878,88,1222,,,,,,,,,1019
2019-05-22T12:04:32.576-0400,258,338,58,661,,,,,,,,,1019
2019-05-22T12:04:33.237-0400,691,277,60,1032,,,,,,,,,1020
2019-05-22T12:04:34.269-0400,157,817,93,1081,,,,,,,,,1020
2019-05-22T12:04:35.351-0400,251,460,97,810,,,,,,,,,1020
2019-05-22T12:04:36.162-0400,210,510,103,824,,,,,,,,,1020
2019-05-22T12:04:36.987-0400,216,911,92,1223,,,,,,,,,1021
2019-05-22T12:04:38.210-0400,177,261,55,493,,,,,,,,,1021
2019-05-22T12:04:38.704-0400,192,320,58,579,,,,,,,,,1022
2019-05-22T12:04:39.283-0400,223,308,80,618,,,,,,,,,1023
2019-05-22T12:04:39.901-0400,211,766,88,1672,,,,,,,,,1023
2019-05-22T12:04:41.573-0400,248,389,81,721,,,,,,,,,1023
2019-05-22T12:04:42.294-0400,244,982,110,1341,,,,,,,,,1023
2019-05-22T12:04:43.635-0400,247,410,98,789,,,,,,,,,1025
2019-05-22T12:04:44.425-0400,200,290,84,575,,,,,,,,,1025
2019-05-22T12:04:45.000-0400,215,984,90,1290,,,,,,,,,1025
2019-05-22T12:04:46.291-0400,227,291,71,591,,,,,,,,,1026
2019-05-22T12:04:46.882-0400,185,290,77,553,,,,,,,,,1026
2019-05-22T12:04:47.436-0400,248,307,64,621,,,,,,,,,1026
2019-05-22T12:04:48.058-0400,246,329,82,663,,,,,,,,,1027
2019-05-22T12:04:48.721-0400,239,321,57,620,,,,,,,,,1027
2019-05-22T12:04:49.342-0400,210,279,62,552,,,,,,,,,1027
2019-05-22T12:04:49.894-0400,209,271,61,542,,,,,,,,,1028
2019-05-22T12:04:50.437-0400,190,605,77,876,,,,,,,,,1028
2019-05-22T12:04:51.314-0400,260,565,76,904,,,,,,,,,1028
2019-05-22T12:04:52.218-0400,330,342,72,746,,,,,,,,,1029
2019-05-22T12:04:52.965-0400,270,754,85,1113,,,,,,,,,1029
2019-05-22T12:04:54.079-0400,236,487,80,809,,,,,,,,,1029
2019-05-22T12:04:54.888-0400,252,313,77,645,,,,,,,,,1030
2019-05-22T12:04:55.533-0400,210,570,89,870,,,,,,,,,1030
2019-05-22T12:04:56.404-0400,230,316,64,612,,,,,,,,,1031
2019-05-22T12:04:57.016-0400,199,326,66,593,,,,,,,,,1031
2019-05-22T12:04:57.610-0400,199,303,75,583,,,,,,,,,1031
2019-05-22T12:04:58.193-0400,200,609,73,887,,,,,,,,,1031
2019-05-22T12:04:59.080-0400,187,300,92,582,,,,,,,,,1032
2019-05-22T12:04:59.663-0400,182,337,58,578,,,,,,,,,1032
2019-05-22T12:05:00.241-0400,226,330,66,627,,,,,,,,,1032
2019-05-22T12:05:00.869-0400,155,537,72,766,,,,,,,,,1032
2019-05-22T12:05:01.635-0400,260,310,63,634,,,,,,,,,1033
2019-05-22T12:05:02.269-0400,418,310,54,788,,,,,,,,,1033
2019-05-22T12:05:03.058-0400,188,313,60,563,,,,,,,,,1033
2019-05-22T12:05:03.622-0400,209,596,84,902,,,,,,,,,1034
2019-05-22T12:05:04.524-0400,223,396,106,727,,,,,,,,,1035
2019-05-22T12:05:05.251-0400,251,452,88,793,,,,,,,,,1035
2019-05-22T12:05:06.045-0400,250,659,85,999,,,,,,,,,1035
2019-05-22T12:05:07.044-0400,213,447,79,741,,,,,,,,,1035
2019-05-22T12:05:07.785-0400,202,539,104,847,,,,,,,,,1036
2019-05-22T12:05:08.632-0400,215,801,89,1106,,,,,,,,,1036
2019-05-22T12:05:09.739-0400,202,357,59,619,,,,,,,,,1036
2019-05-22T12:05:10.359-0400,198,323,55,579,,,,,,,,,1037
2019-05-22T12:05:10.938-0400,197,309,67,574,,,,,,,,,1038
2019-05-22T12:05:11.513-0400,187,651,99,943,,,,,,,,,1038
2019-05-22T12:05:12.456-0400,254,296,84,635,,,,,,,,,1039
2019-05-22T12:05:13.092-0400,232,312,92,646,,,,,,,,,1040
2019-05-22T12:05:13.739-0400,251,300,74,627,,,,,,,,,1040
2019-05-22T12:05:14.367-0400,193,723,93,1012,,,,,,,,,1040
2019-05-22T12:05:15.379-0400,197,519,81,811,,,,,,,,,1040
2019-05-22T12:05:16.190-0400,252,355,59,668,,,,,,,,,1041
2019-05-22T12:05:16.859-0400,179,908,81,1170,,,,,,,,,1041
2019-05-22T12:05:18.030-0400,200,279,66,545,,,,,,,,,1042
2019-05-22T12:05:18.576-0400,167,286,63,518,,,,,,,,,1042
2019-05-22T12:05:19.095-0400,282,317,59,662,,,,,,,,,1042
2019-05-22T12:05:19.758-0400,196,654,82,937,,,,,,,,,1042
2019-05-22T12:05:20.695-0400,231,502,95,832,,,,,,,,,1042
2019-05-22T12:05:21.528-0400,233,381,90,706,,,,,,,,,1043
2019-05-22T12:05:22.234-0400,279,644,82,1006,,,,,,,,,1043
2019-05-22T12:05:23.241-0400,262,587,69,922,,,,,,,,,1044
2019-05-22T12:05:24.163-0400,223,521,93,839,,,,,,,,,1044
2019-05-22T12:05:25.003-0400,216,814,105,1139,,,,,,,,,1044
2019-05-22T12:05:26.143-0400,297,415,92,806,,,,,,,,,1044
2019-05-22T12:05:26.950-0400,198,311,56,570,,,,,,,,,1044
2019-05-22T12:05:27.520-0400,247,1030,71,1356,,,,,,,,,1045
2019-05-22T12:05:28.877-0400,235,505,86,832,,,,,,,,,1045
