Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,6572
2019-05-23T20:22:53.004-0400,285,347,136,769,,,,,,
2019-05-23T20:22:53.774-0400,295,257,163,731,,,,,,
2019-05-23T20:22:54.505-0400,286,272,135,708,,,,,,
2019-05-23T20:22:55.213-0400,270,225,132,640,,,,,,
2019-05-23T20:22:55.854-0400,316,313,136,778,,,,,,
2019-05-23T20:22:56.632-0400,292,449,123,879,,,,,,
2019-05-23T20:22:57.512-0400,278,384,130,793,,,,,,
2019-05-23T20:22:58.306-0400,392,287,136,833,,,,,,
2019-05-23T20:22:59.140-0400,331,400,153,895,,,,,,
2019-05-23T20:23:00.035-0400,351,369,130,851,,,,,,
2019-05-23T20:23:00.887-0400,415,315,145,886,,,,,,
2019-05-23T20:23:01.773-0400,279,245,143,669,,,,,,
2019-05-23T20:23:02.443-0400,371,301,137,820,,,,,,
2019-05-23T20:23:03.264-0400,325,245,139,719,,,,,,
2019-05-23T20:23:03.983-0400,280,356,245,883,,,,,,
2019-05-23T20:23:04.867-0400,389,286,135,811,,,,,,
2019-05-23T20:23:05.679-0400,308,374,137,820,,,,,,
2019-05-23T20:23:06.500-0400,311,371,144,827,,,,,,
2019-05-23T20:23:07.327-0400,289,501,140,942,,,,,,
2019-05-23T20:23:08.270-0400,342,411,134,906,,,,,,
2019-05-23T20:23:09.177-0400,273,290,137,714,,,,,,
2019-05-23T20:23:09.892-0400,357,545,130,1049,,,,,,
2019-05-23T20:23:10.942-0400,340,124,21,487,,,,,,
2019-05-23T20:23:11.429-0400,305,233,136,675,,,,,,
2019-05-23T20:23:12.105-0400,296,301,127,726,,,,,,
2019-05-23T20:23:12.831-0400,282,247,124,663,,,,,,
2019-05-23T20:23:13.495-0400,267,269,156,704,,,,,,
2019-05-23T20:23:14.200-0400,304,315,133,754,,,,,,
2019-05-23T20:23:14.955-0400,277,266,137,694,,,,,,
2019-05-23T20:23:15.650-0400,272,315,134,733,,,,,,
2019-05-23T20:23:16.383-0400,296,283,132,712,,,,,,
2019-05-23T20:23:17.096-0400,281,255,128,666,,,,,,
2019-05-23T20:23:17.763-0400,281,357,143,782,,,,,,
2019-05-23T20:23:18.546-0400,280,278,216,787,,,,,,
2019-05-23T20:23:19.333-0400,264,319,170,896,,,,,,
2019-05-23T20:23:20.230-0400,294,247,130,672,,,,,,
2019-05-23T20:23:20.903-0400,288,340,125,773,,,,,,
2019-05-23T20:23:21.677-0400,288,294,127,719,,,,,,
2019-05-23T20:23:22.397-0400,281,306,124,713,,,,,,
2019-05-23T20:23:23.110-0400,284,261,147,693,,,,,,
2019-05-23T20:23:23.803-0400,278,314,131,724,,,,,,
2019-05-23T20:23:24.528-0400,335,268,120,723,,,,,,
2019-05-23T20:23:25.252-0400,257,242,138,648,,,,,,
2019-05-23T20:23:25.900-0400,305,100,20,426,,,,,,
2019-05-23T20:23:26.327-0400,379,279,133,793,,,,,,
2019-05-23T20:23:27.120-0400,269,462,140,885,,,,,,
2019-05-23T20:23:28.006-0400,277,365,161,804,,,,,,
2019-05-23T20:23:28.810-0400,282,309,145,736,,,,,,
2019-05-23T20:23:29.547-0400,299,374,138,825,,,,,,
2019-05-23T20:23:30.373-0400,273,837,20,1131,,,,,,
2019-05-23T20:23:31.505-0400,267,300,134,713,,,,,,
2019-05-23T20:23:32.218-0400,275,286,124,695,,,,,,
2019-05-23T20:23:32.913-0400,297,261,137,696,,,,,,
2019-05-23T20:23:33.610-0400,1518,286,144,1958,,,,,,
2019-05-23T20:23:35.569-0400,423,96,21,542,,,,,,
2019-05-23T20:23:36.112-0400,418,552,138,1119,,,,,,
2019-05-23T20:23:37.231-0400,275,497,143,916,,,,,,
2019-05-23T20:23:38.148-0400,281,240,132,654,,,,,,
2019-05-23T20:23:38.803-0400,482,298,131,925,,,,,,
2019-05-23T20:23:39.729-0400,291,301,242,846,,,,,,
2019-05-23T20:23:40.575-0400,297,265,137,700,,,,,,
2019-05-23T20:23:41.276-0400,284,246,136,667,,,,,,
2019-05-23T20:23:41.944-0400,292,223,331,856,,,,,,
2019-05-23T20:23:42.801-0400,282,278,130,691,,,,,,
2019-05-23T20:23:43.492-0400,294,255,133,683,,,,,,
2019-05-23T20:23:44.176-0400,297,360,135,793,,,,,,
2019-05-23T20:23:44.969-0400,302,261,130,706,,,,,,
2019-05-23T20:23:45.676-0400,266,239,130,637,,,,,,
2019-05-23T20:23:46.313-0400,279,240,122,655,,,,,,
2019-05-23T20:23:46.969-0400,283,366,139,800,,,,,,
2019-05-23T20:23:47.769-0400,278,296,138,727,,,,,,
2019-05-23T20:23:48.497-0400,288,234,136,659,,,,,,
2019-05-23T20:23:49.156-0400,289,96,24,410,,,,,,
2019-05-23T20:23:49.567-0400,270,267,215,753,,,,,,
2019-05-23T20:23:50.321-0400,283,278,144,723,,,,,,
2019-05-23T20:23:51.044-0400,284,95,62,443,,,,,,
2019-05-23T20:23:51.488-0400,275,316,157,762,,,,,,
2019-05-23T20:23:52.250-0400,274,398,130,804,,,,,,
2019-05-23T20:23:53.055-0400,296,275,128,701,,,,,,
2019-05-23T20:23:53.756-0400,1403,660,250,2323,,,,,,
2019-05-23T20:23:56.080-0400,402,582,138,1132,,,,,,
2019-05-23T20:23:57.212-0400,260,498,134,894,,,,,,
2019-05-23T20:23:58.106-0400,293,493,161,958,,,,,,
2019-05-23T20:23:59.065-0400,284,465,187,936,,,,,,
2019-05-23T20:24:00.002-0400,293,107,23,424,,,,,,
2019-05-23T20:24:00.427-0400,288,334,137,760,,,,,,
2019-05-23T20:24:01.187-0400,272,307,131,711,,,,,,
2019-05-23T20:24:01.898-0400,281,230,232,765,,,,,,
2019-05-23T20:24:02.664-0400,281,250,309,842,,,,,,
2019-05-23T20:24:03.507-0400,328,244,142,715,,,,,,
2019-05-23T20:24:04.223-0400,291,261,137,700,,,,,,
2019-05-23T20:24:04.923-0400,460,285,145,891,,,,,,
2019-05-23T20:24:05.814-0400,831,161,22,1015,,,,,,
2019-05-23T20:24:06.830-0400,287,240,147,689,,,,,,
2019-05-23T20:24:07.520-0400,296,219,139,655,,,,,,
2019-05-23T20:24:08.176-0400,275,227,127,640,,,,,,
2019-05-23T20:24:08.816-0400,269,274,134,678,,,,,,
2019-05-23T20:24:09.495-0400,307,326,141,776,,,,,,
2019-05-23T20:24:10.271-0400,1133,306,127,1568,,,,,,
2019-05-23T20:24:11.839-0400,278,276,122,689,,,,,,
2019-05-23T20:24:12.528-0400,290,239,190,730,,,,,,
2019-05-23T20:24:13.259-0400,1452,463,178,2095,,,,,,
2019-05-23T20:24:15.354-0400,302,94,20,418,,,,,,
2019-05-23T20:24:15.772-0400,296,388,150,844,,,,,,
2019-05-23T20:24:16.617-0400,293,342,133,779,,,,,,
2019-05-23T20:24:17.397-0400,296,104,21,423,,,,,,
2019-05-23T20:24:17.820-0400,287,248,135,682,,,,,,
2019-05-23T20:24:18.503-0400,300,258,144,703,,,,,,
2019-05-23T20:24:19.207-0400,290,251,155,696,,,,,,
2019-05-23T20:24:19.904-0400,312,93,22,428,,,,,,
2019-05-23T20:24:20.332-0400,279,273,154,718,,,,,,
2019-05-23T20:24:21.051-0400,297,262,127,688,,,,,,
2019-05-23T20:24:21.740-0400,341,295,138,785,,,,,,
2019-05-23T20:24:22.525-0400,287,346,139,773,,,,,,
2019-05-23T20:24:23.299-0400,281,347,142,783,,,,,,
2019-05-23T20:24:24.082-0400,284,301,140,726,,,,,,
2019-05-23T20:24:24.808-0400,263,331,159,764,,,,,,
2019-05-23T20:24:25.573-0400,300,215,133,661,,,,,,
2019-05-23T20:24:26.235-0400,291,232,129,666,,,,,,
2019-05-23T20:24:26.902-0400,284,237,131,665,,,,,,
2019-05-23T20:24:27.567-0400,270,229,126,635,,,,,,
2019-05-23T20:24:28.203-0400,273,413,135,836,,,,,,
2019-05-23T20:24:29.039-0400,282,303,130,727,,,,,,
2019-05-23T20:24:29.767-0400,312,375,125,823,,,,,,
2019-05-23T20:24:30.590-0400,275,361,142,791,,,,,,
2019-05-23T20:24:31.381-0400,284,349,158,799,,,,,,
2019-05-23T20:24:32.185-0400,335,289,119,754,,,,,,
2019-05-23T20:24:32.940-0400,316,261,143,739,,,,,,
2019-05-23T20:24:33.679-0400,280,383,127,802,,,,,,
2019-05-23T20:24:34.481-0400,380,588,122,1103,,,,,,
2019-05-23T20:24:35.585-0400,271,520,137,939,,,,,,
2019-05-23T20:24:36.525-0400,277,340,120,738,,,,,,
2019-05-23T20:24:37.263-0400,285,357,134,778,,,,,,
2019-05-23T20:24:38.042-0400,285,502,141,940,,,,,,
2019-05-23T20:24:38.983-0400,284,483,157,925,,,,,,
2019-05-23T20:24:39.909-0400,306,457,134,899,,,,,,
2019-05-23T20:24:40.808-0400,270,515,137,935,,,,,,
2019-05-23T20:24:41.743-0400,283,490,172,946,,,,,,
2019-05-23T20:24:42.690-0400,285,104,21,411,,,,,,
2019-05-23T20:24:43.102-0400,270,243,135,663,,,,,,
2019-05-23T20:24:43.766-0400,285,308,133,741,,,,,,
2019-05-23T20:24:44.507-0400,299,263,132,709,,,,,,
2019-05-23T20:24:45.217-0400,282,103,19,405,,,,,,
2019-05-23T20:24:45.623-0400,281,284,128,694,,,,,,
2019-05-23T20:24:46.319-0400,282,247,132,662,,,,,,
2019-05-23T20:24:46.982-0400,283,288,135,707,,,,,,
2019-05-23T20:24:47.689-0400,270,254,130,669,,,,,,
2019-05-23T20:24:48.359-0400,287,87,18,394,,,,,,
2019-05-23T20:24:48.753-0400,280,337,127,746,,,,,,
2019-05-23T20:24:49.500-0400,297,245,134,688,,,,,,
2019-05-23T20:24:50.188-0400,291,1252,147,1702,,,,,,
2019-05-23T20:24:51.891-0400,267,95,18,381,,,,,,
2019-05-23T20:24:52.273-0400,302,418,180,901,,,,,,
2019-05-23T20:24:53.174-0400,1621,343,154,2120,,,,,,
2019-05-23T20:24:55.294-0400,288,319,158,779,,,,,,
2019-05-23T20:24:56.074-0400,277,274,135,698,,,,,,
2019-05-23T20:24:56.773-0400,389,291,124,817,,,,,,
2019-05-23T20:24:57.590-0400,302,223,135,672,,,,,,
2019-05-23T20:24:58.263-0400,289,224,124,638,,,,,,
2019-05-23T20:24:58.901-0400,279,281,127,687,,,,,,
2019-05-23T20:24:59.589-0400,281,341,153,777,,,,,,
2019-05-23T20:25:00.367-0400,278,100,24,404,,,,,,
2019-05-23T20:25:00.771-0400,278,333,137,750,,,,,,
2019-05-23T20:25:01.521-0400,294,305,237,838,,,,,,
2019-05-23T20:25:02.360-0400,297,96,18,411,,,,,,
2019-05-23T20:25:02.772-0400,288,312,129,730,,,,,,
2019-05-23T20:25:03.503-0400,295,281,147,724,,,,,,
2019-05-23T20:25:04.228-0400,442,254,158,872,,,,,,
2019-05-23T20:25:05.100-0400,323,434,125,883,,,,,,
2019-05-23T20:25:05.984-0400,292,373,124,801,,,,,,
2019-05-23T20:25:06.785-0400,277,282,135,707,,,,,,
2019-05-23T20:25:07.492-0400,296,275,219,805,,,,,,
2019-05-23T20:25:08.298-0400,276,241,234,753,,,,,,
2019-05-23T20:25:09.051-0400,348,307,120,789,,,,,,
2019-05-23T20:25:09.841-0400,273,290,290,855,,,,,,
2019-05-23T20:25:10.697-0400,284,211,21,517,,,,,,
2019-05-23T20:25:11.214-0400,281,301,130,714,,,,,,
2019-05-23T20:25:11.929-0400,282,98,22,404,,,,,,
2019-05-23T20:25:12.333-0400,269,287,147,716,,,,,,
2019-05-23T20:25:13.050-0400,1916,286,134,2346,,,,,,
2019-05-23T20:25:15.397-0400,293,289,134,717,,,,,,
2019-05-23T20:25:16.114-0400,259,98,21,380,,,,,,
2019-05-23T20:25:16.495-0400,280,225,131,638,,,,,,
2019-05-23T20:25:17.134-0400,280,254,132,676,,,,,,
2019-05-23T20:25:17.810-0400,285,239,129,654,,,,,,
2019-05-23T20:25:18.465-0400,299,289,138,727,,,,,,
2019-05-23T20:25:19.192-0400,281,302,155,755,,,,,,
2019-05-23T20:25:19.948-0400,289,301,139,730,,,,,,
2019-05-23T20:25:20.678-0400,283,262,132,678,,,,,,
2019-05-23T20:25:21.356-0400,274,261,135,672,,,,,,
2019-05-23T20:25:22.028-0400,287,97,20,405,,,,,,
2019-05-23T20:25:22.434-0400,305,236,138,680,,,,,,
2019-05-23T20:25:23.115-0400,292,261,130,709,,,,,,
2019-05-23T20:25:23.825-0400,271,285,133,702,,,,,,
2019-05-23T20:25:24.527-0400,279,300,135,726,,,,,,
2019-05-23T20:25:25.254-0400,307,266,137,711,,,,,,
2019-05-23T20:25:25.965-0400,276,245,133,664,,,,,,
2019-05-23T20:25:26.630-0400,281,230,129,649,,,,,,
2019-05-23T20:25:27.280-0400,269,305,135,722,,,,,,
2019-05-23T20:25:28.002-0400,282,245,131,677,,,,,,
2019-05-23T20:25:28.679-0400,267,258,136,674,,,,,,
2019-05-23T20:25:29.354-0400,271,508,135,916,,,,,,
2019-05-23T20:25:30.270-0400,590,162,19,773,,,,,,
2019-05-23T20:25:31.043-0400,295,247,133,687,,,,,,
2019-05-23T20:25:31.731-0400,299,321,165,787,,,,,,
2019-05-23T20:25:32.518-0400,284,612,140,1038,,,,,,
2019-05-23T20:25:33.557-0400,299,283,158,741,,,,,,
2019-05-23T20:25:34.299-0400,290,247,140,687,,,,,,
2019-05-23T20:25:34.986-0400,297,296,139,733,,,,,,
2019-05-23T20:25:35.719-0400,290,336,155,782,,,,,,
2019-05-23T20:25:36.502-0400,285,217,130,633,,,,,,
2019-05-23T20:25:37.136-0400,286,269,134,691,,,,,,
2019-05-23T20:25:37.827-0400,318,101,21,441,,,,,,
2019-05-23T20:25:38.269-0400,276,219,129,626,,,,,,
2019-05-23T20:25:38.895-0400,286,303,147,749,,,,,,
2019-05-23T20:25:39.645-0400,298,428,216,945,,,,,,
2019-05-23T20:25:40.590-0400,287,274,129,691,,,,,,
2019-05-23T20:25:41.282-0400,275,252,133,672,,,,,,
2019-05-23T20:25:41.954-0400,293,107,23,424,,,,,,
2019-05-23T20:25:42.379-0400,287,292,129,719,,,,,,
2019-05-23T20:25:43.099-0400,265,234,137,649,,,,,,
2019-05-23T20:25:43.749-0400,276,265,129,691,,,,,,
2019-05-23T20:25:44.441-0400,267,467,130,866,,,,,,
2019-05-23T20:25:45.307-0400,283,327,133,743,,,,,,
2019-05-23T20:25:46.051-0400,290,340,137,778,,,,,,
2019-05-23T20:25:46.829-0400,272,541,129,944,,,,,,
2019-05-23T20:25:47.774-0400,275,514,142,942,,,,,,
2019-05-23T20:25:48.716-0400,274,495,137,908,,,,,,
2019-05-23T20:25:49.624-0400,292,354,133,780,,,,,,
2019-05-23T20:25:50.405-0400,298,626,140,1078,,,,,,
2019-05-23T20:25:51.484-0400,289,286,134,721,,,,,,
2019-05-23T20:25:52.206-0400,288,371,123,797,,,,,,
2019-05-23T20:25:53.004-0400,292,1105,139,1538,,,,,,
2019-05-23T20:25:54.542-0400,294,486,135,917,,,,,,
2019-05-23T20:25:55.459-0400,302,221,143,667,,,,,,
2019-05-23T20:25:56.127-0400,302,229,144,675,,,,,,
2019-05-23T20:25:56.803-0400,282,257,138,687,,,,,,
2019-05-23T20:25:57.491-0400,282,219,128,630,,,,,,
2019-05-23T20:25:58.121-0400,267,220,202,701,,,,,,
2019-05-23T20:25:58.824-0400,266,258,124,650,,,,,,
2019-05-23T20:25:59.474-0400,296,478,201,977,,,,,,
2019-05-23T20:26:00.451-0400,378,284,141,815,,,,,,
2019-05-23T20:26:01.267-0400,283,248,137,681,,,,,,
2019-05-23T20:26:01.949-0400,294,215,129,653,,,,,,
2019-05-23T20:26:02.602-0400,272,425,160,859,,,,,,
2019-05-23T20:26:03.462-0400,527,286,155,969,,,,,,
2019-05-23T20:26:04.432-0400,277,279,128,693,,,,,,
2019-05-23T20:26:05.125-0400,267,261,138,668,,,,,,
2019-05-23T20:26:05.793-0400,276,300,138,726,,,,,,
2019-05-23T20:26:06.520-0400,279,240,137,657,,,,,,
2019-05-23T20:26:07.177-0400,307,99,91,499,,,,,,
2019-05-23T20:26:07.676-0400,267,258,138,664,,,,,,
2019-05-23T20:26:08.341-0400,278,259,131,669,,,,,,
2019-05-23T20:26:09.011-0400,277,92,20,390,,,,,,
2019-05-23T20:26:09.402-0400,290,304,127,722,,,,,,
2019-05-23T20:26:10.124-0400,271,386,229,887,,,,,,
2019-05-23T20:26:11.011-0400,381,263,137,782,,,,,,
2019-05-23T20:26:11.794-0400,281,230,125,637,,,,,,
2019-05-23T20:26:12.432-0400,297,101,21,420,,,,,,
2019-05-23T20:26:12.852-0400,1549,268,150,1969,,,,,,
2019-05-23T20:26:14.822-0400,300,783,151,1247,,,,,,
2019-05-23T20:26:16.071-0400,288,467,135,891,,,,,,
2019-05-23T20:26:16.963-0400,294,490,137,934,,,,,,
2019-05-23T20:26:17.897-0400,285,297,130,713,,,,,,
2019-05-23T20:26:18.611-0400,284,226,133,644,,,,,,
2019-05-23T20:26:19.256-0400,522,228,263,1027,,,,,,
2019-05-23T20:26:20.283-0400,290,266,165,733,,,,,,
2019-05-23T20:26:21.016-0400,302,231,137,670,,,,,,
2019-05-23T20:26:21.687-0400,278,221,134,634,,,,,,
2019-05-23T20:26:22.322-0400,285,311,133,729,,,,,,
2019-05-23T20:26:23.052-0400,287,263,139,700,,,,,,
2019-05-23T20:26:23.753-0400,293,244,133,672,,,,,,
2019-05-23T20:26:24.425-0400,288,223,131,642,,,,,,
2019-05-23T20:26:25.068-0400,280,216,145,641,,,,,,
2019-05-23T20:26:25.710-0400,276,226,194,719,,,,,,
2019-05-23T20:26:26.429-0400,339,221,130,692,,,,,,
2019-05-23T20:26:27.121-0400,267,311,154,734,,,,,,
2019-05-23T20:26:27.856-0400,274,289,125,702,,,,,,
2019-05-23T20:26:28.558-0400,286,96,20,403,,,,,,
2019-05-23T20:26:28.962-0400,279,260,129,669,,,,,,
2019-05-23T20:26:29.631-0400,287,251,127,667,,,,,,
2019-05-23T20:26:30.298-0400,270,408,129,820,,,,,,
2019-05-23T20:26:31.119-0400,279,281,129,697,,,,,,
2019-05-23T20:26:31.816-0400,280,254,220,767,,,,,,
2019-05-23T20:26:32.584-0400,289,282,167,748,,,,,,
2019-05-23T20:26:33.332-0400,634,279,127,1051,,,,,,
2019-05-23T20:26:34.384-0400,279,596,128,1016,,,,,,
2019-05-23T20:26:35.400-0400,305,177,19,503,,,,,,
2019-05-23T20:26:35.904-0400,361,241,130,743,,,,,,
2019-05-23T20:26:36.647-0400,262,298,124,694,,,,,,
2019-05-23T20:26:37.342-0400,279,264,132,688,,,,,,
2019-05-23T20:26:38.031-0400,272,206,124,617,,,,,,
2019-05-23T20:26:38.649-0400,280,218,124,623,,,,,,
2019-05-23T20:26:39.272-0400,278,264,129,673,,,,,,
2019-05-23T20:26:39.945-0400,310,451,140,903,,,,,,
2019-05-23T20:26:40.848-0400,280,264,123,681,,,,,,
2019-05-23T20:26:41.530-0400,275,229,133,649,,,,,,
2019-05-23T20:26:42.179-0400,274,316,127,729,,,,,,
2019-05-23T20:26:42.909-0400,274,237,244,756,,,,,,
2019-05-23T20:26:43.665-0400,363,264,182,810,,,,,,
2019-05-23T20:26:44.476-0400,273,257,123,655,,,,,,
2019-05-23T20:26:45.131-0400,270,250,128,658,,,,,,
2019-05-23T20:26:45.790-0400,279,100,22,403,,,,,,
2019-05-23T20:26:46.195-0400,291,259,143,694,,,,,,
2019-05-23T20:26:46.889-0400,293,258,134,686,,,,,,
2019-05-23T20:26:47.576-0400,284,310,134,741,,,,,,
2019-05-23T20:26:48.317-0400,266,280,123,681,,,,,,
2019-05-23T20:26:48.999-0400,291,350,130,773,,,,,,
2019-05-23T20:26:49.772-0400,272,276,119,668,,,,,,
2019-05-23T20:26:50.441-0400,271,275,143,691,,,,,,
2019-05-23T20:26:51.132-0400,538,484,235,1269,,,,,,
2019-05-23T20:26:52.401-0400,320,356,158,849,,,,,,
2019-05-23T20:26:53.251-0400,305,441,131,879,,,,,,
2019-05-23T20:26:54.130-0400,289,500,137,939,,,,,,
2019-05-23T20:26:55.070-0400,277,274,136,689,,,,,,
2019-05-23T20:26:55.759-0400,285,411,146,844,,,,,,
2019-05-23T20:26:56.604-0400,303,478,134,929,,,,,,
2019-05-23T20:26:57.533-0400,284,481,140,906,,,,,,
2019-05-23T20:26:58.440-0400,288,493,134,916,,,,,,
2019-05-23T20:26:59.356-0400,290,102,23,416,,,,,,
2019-05-23T20:26:59.773-0400,412,272,306,992,,,,,,
2019-05-23T20:27:00.765-0400,436,478,136,1063,,,,,,
2019-05-23T20:27:01.828-0400,292,377,137,820,,,,,,
2019-05-23T20:27:02.649-0400,289,583,134,1029,,,,,,
2019-05-23T20:27:03.678-0400,460,611,166,1238,,,,,,
2019-05-23T20:27:04.917-0400,276,480,128,885,,,,,,
2019-05-23T20:27:05.803-0400,264,526,142,941,,,,,,
2019-05-23T20:27:06.744-0400,267,290,203,773,,,,,,
2019-05-23T20:27:07.518-0400,287,337,127,753,,,,,,
2019-05-23T20:27:08.271-0400,356,272,135,775,,,,,,
2019-05-23T20:27:09.047-0400,432,103,24,561,,,,,,
2019-05-23T20:27:09.609-0400,345,98,21,466,,,,,,
2019-05-23T20:27:10.076-0400,343,257,136,737,,,,,,
2019-05-23T20:27:10.813-0400,277,263,139,680,,,,,,
2019-05-23T20:27:11.494-0400,304,253,135,705,,,,,,
2019-05-23T20:27:12.200-0400,280,312,136,742,,,,,,
2019-05-23T20:27:12.942-0400,279,333,147,771,,,,,,
2019-05-23T20:27:13.714-0400,449,261,132,843,,,,,,
2019-05-23T20:27:14.557-0400,287,243,135,677,,,,,,
2019-05-23T20:27:15.235-0400,277,274,129,682,,,,,,
2019-05-23T20:27:15.921-0400,288,527,296,1122,,,,,,
2019-05-23T20:27:17.043-0400,276,332,135,745,,,,,,
2019-05-23T20:27:17.788-0400,303,481,132,917,,,,,,
2019-05-23T20:27:18.706-0400,284,506,142,933,,,,,,
2019-05-23T20:27:19.640-0400,278,498,137,1089,,,,,,
2019-05-23T20:27:20.730-0400,749,358,147,1255,,,,,,
2019-05-23T20:27:21.985-0400,929,464,21,1416,,,,,,
2019-05-23T20:27:23.401-0400,1040,229,139,1409,,,,,,
2019-05-23T20:27:24.811-0400,283,292,127,704,,,,,,
2019-05-23T20:27:25.516-0400,281,236,144,674,,,,,,
2019-05-23T20:27:26.190-0400,262,277,128,668,,,,,,
2019-05-23T20:27:26.859-0400,276,293,147,731,,,,,,
2019-05-23T20:27:27.590-0400,276,225,135,649,,,,,,
2019-05-23T20:27:28.239-0400,335,229,137,715,,,,,,
2019-05-23T20:27:28.955-0400,291,232,130,654,,,,,,
2019-05-23T20:27:29.610-0400,276,263,132,672,,,,,,
2019-05-23T20:27:30.283-0400,273,298,127,709,,,,,,
2019-05-23T20:27:30.992-0400,280,525,132,938,,,,,,
2019-05-23T20:27:31.931-0400,282,233,136,665,,,,,,
2019-05-23T20:27:32.596-0400,867,279,120,1267,,,,,,
2019-05-23T20:27:33.864-0400,294,98,20,413,,,,,,
2019-05-23T20:27:34.277-0400,283,223,130,638,,,,,,
2019-05-23T20:27:34.916-0400,273,299,143,728,,,,,,
2019-05-23T20:27:35.645-0400,289,237,138,675,,,,,,
2019-05-23T20:27:36.321-0400,287,230,125,654,,,,,,
2019-05-23T20:27:36.976-0400,294,230,125,650,,,,,,
2019-05-23T20:27:37.626-0400,285,288,125,710,,,,,,
2019-05-23T20:27:38.336-0400,287,295,129,723,,,,,,
2019-05-23T20:27:39.060-0400,278,242,140,672,,,,,,
2019-05-23T20:27:39.732-0400,306,446,156,917,,,,,,
2019-05-23T20:27:40.650-0400,353,236,172,773,,,,,,
2019-05-23T20:27:41.423-0400,286,282,134,704,,,,,,
2019-05-23T20:27:42.128-0400,278,296,136,712,,,,,,
2019-05-23T20:27:42.840-0400,273,289,132,705,,,,,,
2019-05-23T20:27:43.545-0400,301,235,148,695,,,,,,
2019-05-23T20:27:44.241-0400,284,223,144,663,,,,,,
2019-05-23T20:27:44.905-0400,265,257,134,668,,,,,,
2019-05-23T20:27:45.573-0400,292,97,20,410,,,,,,
2019-05-23T20:27:45.986-0400,285,292,143,721,,,,,,
2019-05-23T20:27:46.708-0400,291,284,127,704,,,,,,
2019-05-23T20:27:47.413-0400,289,418,139,860,,,,,,
2019-05-23T20:27:48.273-0400,288,293,128,721,,,,,,
2019-05-23T20:27:48.994-0400,282,264,138,697,,,,,,
2019-05-23T20:27:49.692-0400,367,235,140,744,,,,,,
2019-05-23T20:27:50.437-0400,1087,311,144,1553,,,,,,
2019-05-23T20:27:51.990-0400,310,289,131,731,,,,,,
2019-05-23T20:27:52.722-0400,271,602,151,1039,,,,,,
2019-05-23T20:27:53.762-0400,948,422,126,1509,,,,,,
2019-05-23T20:27:55.271-0400,306,476,137,930,,,,,,
2019-05-23T20:27:56.201-0400,285,395,145,837,,,,,,
2019-05-23T20:27:57.038-0400,299,330,133,764,,,,,,
2019-05-23T20:27:57.803-0400,283,259,140,683,,,,,,
2019-05-23T20:27:58.486-0400,259,241,118,619,,,,,,
2019-05-23T20:27:59.106-0400,283,253,129,678,,,,,,
2019-05-23T20:27:59.785-0400,288,98,21,408,,,,,,
2019-05-23T20:28:00.194-0400,295,232,137,676,,,,,,
2019-05-23T20:28:00.870-0400,279,287,156,724,,,,,,
2019-05-23T20:28:01.595-0400,268,524,132,926,,,,,,
2019-05-23T20:28:02.522-0400,285,301,134,721,,,,,,
2019-05-23T20:28:03.243-0400,275,353,150,780,,,,,,
2019-05-23T20:28:04.024-0400,279,366,135,794,,,,,,
2019-05-23T20:28:04.819-0400,280,243,122,646,,,,,,
2019-05-23T20:28:05.465-0400,837,254,139,1242,,,,,,
2019-05-23T20:28:06.708-0400,293,277,134,705,,,,,,
2019-05-23T20:28:07.414-0400,289,309,133,753,,,,,,
2019-05-23T20:28:08.167-0400,258,277,122,658,,,,,,
2019-05-23T20:28:08.826-0400,275,260,130,667,,,,,,
2019-05-23T20:28:09.493-0400,297,306,137,741,,,,,,
2019-05-23T20:28:10.235-0400,286,373,134,794,,,,,,
2019-05-23T20:28:11.029-0400,284,244,138,667,,,,,,
2019-05-23T20:28:11.697-0400,279,267,129,676,,,,,,
2019-05-23T20:28:12.373-0400,286,311,151,749,,,,,,
2019-05-23T20:28:13.123-0400,1922,374,127,2433,,,,,,
2019-05-23T20:28:15.557-0400,293,258,133,697,,,,,,
2019-05-23T20:28:16.254-0400,267,425,140,843,,,,,,
2019-05-23T20:28:17.098-0400,273,413,128,815,,,,,,
2019-05-23T20:28:17.914-0400,286,295,128,711,,,,,,
2019-05-23T20:28:18.625-0400,285,489,139,914,,,,,,
2019-05-23T20:28:19.540-0400,283,499,139,935,,,,,,
2019-05-23T20:28:20.476-0400,274,493,134,902,,,,,,
2019-05-23T20:28:21.379-0400,289,501,132,923,,,,,,
2019-05-23T20:28:22.302-0400,279,506,134,920,,,,,,
2019-05-23T20:28:23.223-0400,285,344,135,779,,,,,,
2019-05-23T20:28:24.003-0400,286,283,133,704,,,,,,
2019-05-23T20:28:24.707-0400,283,862,168,1314,,,,,,
2019-05-23T20:28:26.021-0400,292,461,130,885,,,,,,
2019-05-23T20:28:26.906-0400,294,494,129,919,,,,,,
2019-05-23T20:28:27.826-0400,276,515,144,936,,,,,,
2019-05-23T20:28:28.762-0400,293,228,121,642,,,,,,
2019-05-23T20:28:29.405-0400,318,247,126,705,,,,,,
2019-05-23T20:28:30.111-0400,281,755,148,1196,,,,,,
2019-05-23T20:28:31.308-0400,262,317,122,716,,,,,,
2019-05-23T20:28:32.024-0400,285,508,125,927,,,,,,
2019-05-23T20:28:32.952-0400,292,94,23,410,,,,,,
