Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,,,
2019-05-23T09:58:30.826-0400,264,525,92,883,,,,,,
2019-05-23T09:58:31.710-0400,289,253,66,623,,,,,,
2019-05-23T09:58:32.333-0400,261,454,102,818,,,,,,
2019-05-23T09:58:33.151-0400,259,267,69,597,,,,,,
2019-05-23T09:58:33.749-0400,210,832,81,1125,,,,,,
2019-05-23T09:58:34.875-0400,283,305,230,821,,,,,,
2019-05-23T09:58:35.696-0400,226,522,130,882,,,,,,
2019-05-23T09:58:36.579-0400,344,424,175,945,,,,,,
2019-05-23T09:58:37.525-0400,315,429,81,836,,,,,,
2019-05-23T09:58:38.361-0400,245,480,136,865,,,,,,
2019-05-23T09:58:39.227-0400,296,324,188,810,,,,,,
2019-05-23T09:58:40.038-0400,341,389,59,791,,,,,,
2019-05-23T09:58:40.829-0400,221,263,182,676,,,,,,
2019-05-23T09:58:41.505-0400,284,686,96,1073,,,,,,
2019-05-23T09:58:42.579-0400,269,311,168,752,,,,,,
2019-05-23T09:58:43.332-0400,267,408,96,772,,,,,,
2019-05-23T09:58:44.104-0400,305,727,982,2025,,,,,,
2019-05-23T09:58:46.129-0400,246,268,72,588,,,,,,
2019-05-23T09:58:46.718-0400,274,707,91,1078,,,,,,
2019-05-23T09:58:47.796-0400,257,463,114,840,,,,,,
2019-05-23T09:58:48.637-0400,249,444,70,764,,,,,,
2019-05-23T09:58:49.402-0400,275,581,107,970,,,,,,
2019-05-23T09:58:50.372-0400,272,301,79,662,,,,,,
2019-05-23T09:58:51.035-0400,235,290,217,751,,,,,,
2019-05-23T09:58:51.786-0400,319,714,114,1157,,,,,,
2019-05-23T09:58:52.944-0400,258,428,84,773,,,,,,
2019-05-23T09:58:53.718-0400,288,322,160,772,,,,,,
2019-05-23T09:58:54.491-0400,270,614,94,980,,,,,,
2019-05-23T09:58:55.472-0400,287,534,76,900,,,,,,
2019-05-23T09:58:56.372-0400,295,448,86,831,,,,,,
2019-05-23T09:58:57.204-0400,277,453,123,858,,,,,,
2019-05-23T09:58:58.063-0400,358,437,94,891,,,,,,
2019-05-23T09:58:58.955-0400,358,306,216,880,,,,,,
2019-05-23T09:58:59.836-0400,229,316,82,630,,,,,,
2019-05-23T09:59:00.466-0400,211,405,85,703,,,,,,
2019-05-23T09:59:01.170-0400,293,343,205,853,,,,,,
2019-05-23T09:59:02.023-0400,339,686,97,1130,,,,,,
2019-05-23T09:59:03.154-0400,316,395,231,976,,,,,,
2019-05-23T09:59:04.130-0400,271,394,97,764,,,,,,
2019-05-23T09:59:04.895-0400,292,528,88,910,,,,,,
2019-05-23T09:59:05.805-0400,254,310,160,725,,,,,,
2019-05-23T09:59:06.530-0400,247,293,274,816,,,,,,
2019-05-23T09:59:07.347-0400,233,591,118,948,,,,,,
2019-05-23T09:59:08.295-0400,192,318,243,755,,,,,,
2019-05-23T09:59:09.051-0400,244,310,64,620,,,,,,
2019-05-23T09:59:09.671-0400,236,647,1198,2085,,,,,,
2019-05-23T09:59:11.756-0400,270,333,71,678,,,,,,
2019-05-23T09:59:12.435-0400,240,626,108,980,,,,,,
2019-05-23T09:59:13.415-0400,304,325,130,769,,,,,,
2019-05-23T09:59:14.185-0400,252,265,64,582,,,,,,
2019-05-23T09:59:14.767-0400,221,864,76,1165,,,,,,
2019-05-23T09:59:15.933-0400,289,322,61,673,,,,,,
2019-05-23T09:59:16.607-0400,208,230,239,686,,,,,,
2019-05-23T09:59:17.293-0400,280,737,96,1114,,,,,,
2019-05-23T09:59:18.407-0400,339,590,82,1013,,,,,,
2019-05-23T09:59:19.421-0400,239,373,62,676,,,,,,
2019-05-23T09:59:20.097-0400,263,508,113,886,,,,,,
2019-05-23T09:59:20.983-0400,254,348,117,724,,,,,,
2019-05-23T09:59:21.708-0400,281,523,109,923,,,,,,
2019-05-23T09:59:22.632-0400,287,515,112,923,,,,,,
2019-05-23T09:59:23.556-0400,262,305,133,720,,,,,,
2019-05-23T09:59:24.276-0400,305,330,79,719,,,,,,
2019-05-23T09:59:24.996-0400,217,624,935,1778,,,,,,
2019-05-23T09:59:26.774-0400,258,497,101,860,,,,,,
2019-05-23T09:59:27.634-0400,248,670,2204,3129,,,,,,
2019-05-23T09:59:30.764-0400,234,394,117,747,,,,,,
2019-05-23T09:59:31.512-0400,279,283,401,975,,,,,,
2019-05-23T09:59:32.487-0400,288,620,171,1093,,,,,,
2019-05-23T09:59:33.580-0400,659,290,491,1441,,,,,,
2019-05-23T09:59:35.022-0400,280,723,1080,2102,,,,,,
2019-05-23T09:59:37.125-0400,264,300,192,769,,,,,,
2019-05-23T09:59:37.894-0400,272,419,1005,1705,,,,,,
2019-05-23T09:59:39.600-0400,292,285,68,749,,,,,,
2019-05-23T09:59:40.350-0400,334,325,546,1205,,,,,,
2019-05-23T09:59:41.556-0400,253,313,522,1091,,,,,,
2019-05-23T09:59:42.647-0400,251,808,2000,3063,,,,,,
2019-05-23T09:59:45.711-0400,263,320,57,644,,,,,,
2019-05-23T09:59:46.356-0400,212,251,61,547,,,,,,
2019-05-23T09:59:46.904-0400,313,301,77,692,,,,,,
2019-05-23T09:59:47.596-0400,216,912,2033,3174,,,,,,
2019-05-23T09:59:50.770-0400,250,481,111,844,,,,,,
2019-05-23T09:59:51.615-0400,247,297,61,607,,,,,,
2019-05-23T09:59:52.222-0400,192,390,271,857,,,,,,
2019-05-23T09:59:53.079-0400,267,601,108,980,,,,,,
2019-05-23T09:59:54.060-0400,257,452,88,800,,,,,,
2019-05-23T09:59:54.860-0400,287,441,83,813,,,,,,
2019-05-23T09:59:55.674-0400,272,346,186,808,,,,,,
2019-05-23T09:59:56.483-0400,238,401,130,771,,,,,,
2019-05-23T09:59:57.255-0400,267,342,70,680,,,,,,
2019-05-23T09:59:57.936-0400,225,807,113,1150,,,,,,
2019-05-23T09:59:59.086-0400,262,261,90,616,,,,,,
2019-05-23T09:59:59.702-0400,568,295,66,935,,,,,,
2019-05-23T10:00:00.637-0400,205,595,90,894,,,,,,
2019-05-23T10:00:01.532-0400,323,345,79,749,,,,,,
2019-05-23T10:00:02.281-0400,241,439,112,793,,,,,,
2019-05-23T10:00:03.075-0400,335,572,85,998,,,,,,
2019-05-23T10:00:04.073-0400,282,462,88,836,,,,,,
2019-05-23T10:00:04.910-0400,318,494,92,910,,,,,,
2019-05-23T10:00:05.821-0400,317,324,72,716,,,,,,
2019-05-23T10:00:06.538-0400,324,346,149,820,,,,,,
2019-05-23T10:00:07.358-0400,240,352,102,705,,,,,,
2019-05-23T10:00:08.064-0400,233,806,101,1141,,,,,,
2019-05-23T10:00:09.206-0400,252,283,82,620,,,,,,
2019-05-23T10:00:09.827-0400,275,245,62,584,,,,,,
2019-05-23T10:00:10.411-0400,380,789,122,1292,,,,,,
2019-05-23T10:00:11.704-0400,296,361,71,730,,,,,,
2019-05-23T10:00:12.434-0400,268,259,322,852,,,,,,
2019-05-23T10:00:13.287-0400,254,581,82,923,,,,,,
2019-05-23T10:00:14.210-0400,647,379,291,1321,,,,,,
2019-05-23T10:00:15.532-0400,343,807,102,1257,,,,,,
2019-05-23T10:00:16.789-0400,269,442,106,820,,,,,,
2019-05-23T10:00:17.609-0400,345,470,122,969,,,,,,
2019-05-23T10:00:18.579-0400,266,284,75,629,,,,,,
2019-05-23T10:00:19.209-0400,230,313,209,754,,,,,,
2019-05-23T10:00:19.964-0400,269,441,80,797,,,,,,
2019-05-23T10:00:20.761-0400,321,723,101,1147,,,,,,
2019-05-23T10:00:21.909-0400,255,293,71,620,,,,,,
2019-05-23T10:00:22.529-0400,254,390,654,1300,,,,,,
2019-05-23T10:00:23.829-0400,269,363,62,695,,,,,,
2019-05-23T10:00:24.525-0400,262,245,174,688,,,,,,
2019-05-23T10:00:25.213-0400,248,310,70,668,,,,,,
2019-05-23T10:00:25.882-0400,251,794,105,1152,,,,,,
2019-05-23T10:00:27.034-0400,274,539,102,920,,,,,,
2019-05-23T10:00:27.955-0400,251,290,70,614,,,,,,
2019-05-23T10:00:28.570-0400,174,636,90,901,,,,,,
2019-05-23T10:00:29.472-0400,251,340,76,668,,,,,,
2019-05-23T10:00:30.141-0400,209,320,374,955,,,,,,
2019-05-23T10:00:31.096-0400,298,491,100,904,,,,,,
2019-05-23T10:00:32.000-0400,340,312,225,879,,,,,,
2019-05-23T10:00:32.880-0400,251,731,73,1061,,,,,,
2019-05-23T10:00:33.942-0400,222,441,1179,1847,,,,,,
2019-05-23T10:00:35.789-0400,249,508,92,852,,,,,,
2019-05-23T10:00:36.642-0400,296,531,129,957,,,,,,
2019-05-23T10:00:37.600-0400,218,573,86,878,,,,,,
2019-05-23T10:00:38.479-0400,204,307,72,585,,,,,,
2019-05-23T10:00:39.064-0400,316,288,78,714,,,,,,
2019-05-23T10:00:39.779-0400,206,450,94,753,,,,,,
2019-05-23T10:00:40.532-0400,175,234,69,480,,,,,,
2019-05-23T10:00:41.012-0400,194,754,71,1024,,,,,,
2019-05-23T10:00:42.037-0400,211,318,69,623,,,,,,
2019-05-23T10:00:42.660-0400,177,258,68,510,,,,,,
2019-05-23T10:00:43.171-0400,204,330,60,599,,,,,,
2019-05-23T10:00:43.770-0400,189,676,521,1387,,,,,,
2019-05-23T10:00:45.157-0400,4398,Start time,IFrame Retrieval(ms),Credential Check(ms),Token Retrieval(ms),Total Duration(ms),,,,
2019-05-23T09:51:52.631-0400,2830,577,478,4375,,,,,,
2019-05-23T09:51:57.006-0400,1180,450,164,1797,,,,,,
2019-05-23T09:51:58.804-0400,560,432,135,1138,,,,,,
2019-05-23T09:51:59.942-0400,669,312,134,1121,,,,,,
2019-05-23T09:52:01.064-0400,736,459,139,1341,,,,,,
2019-05-23T09:52:02.405-0400,703,409,182,1308,,,,,,
2019-05-23T09:52:03.714-0400,608,1056,168,1846,,,,,,
2019-05-23T09:52:05.560-0400,418,966,124,1517,,,,,,
2019-05-23T09:52:07.078-0400,422,508,100,1034,,,,,,
2019-05-23T09:52:08.113-0400,435,711,142,1292,,,,,,
2019-05-23T09:52:09.405-0400,320,337,192,852,,,,,,
2019-05-23T09:52:10.258-0400,282,312,69,668,,,,,,
2019-05-23T09:52:10.927-0400,249,546,100,899,,,,,,
2019-05-23T09:52:11.827-0400,332,383,341,1059,,,,,,
2019-05-23T09:52:12.886-0400,289,388,111,790,,,,,,
2019-05-23T09:52:13.677-0400,299,586,121,1013,,,,,,
2019-05-23T09:52:14.690-0400,328,566,105,1001,,,,,,
2019-05-23T09:52:15.691-0400,316,907,82,1312,,,,,,
2019-05-23T09:52:17.004-0400,323,511,89,932,,,,,,
2019-05-23T09:52:17.937-0400,371,357,169,902,,,,,,
2019-05-23T09:52:18.840-0400,245,458,84,795,,,,,,
2019-05-23T09:52:19.635-0400,244,375,271,893,,,,,,
2019-05-23T09:52:20.529-0400,244,350,82,679,,,,,,
2019-05-23T09:52:21.209-0400,221,607,102,932,,,,,,
2019-05-23T09:52:22.142-0400,277,534,87,899,,,,,,
2019-05-23T09:52:23.042-0400,253,587,140,981,,,,,,
2019-05-23T09:52:24.024-0400,267,414,103,791,,,,,,
2019-05-23T09:52:24.815-0400,263,316,90,672,,,,,,
2019-05-23T09:52:25.487-0400,300,376,78,759,,,,,,
2019-05-23T09:52:26.247-0400,224,682,89,1000,,,,,,
2019-05-23T09:52:27.247-0400,297,530,105,935,,,,,,
2019-05-23T09:52:28.182-0400,348,400,78,829,,,,,,
2019-05-23T09:52:29.012-0400,218,487,98,845,,,,,,
2019-05-23T09:52:29.858-0400,256,305,60,624,,,,,,
2019-05-23T09:52:30.482-0400,250,277,131,666,,,,,,
2019-05-23T09:52:31.149-0400,262,761,87,1116,,,,,,
2019-05-23T09:52:32.266-0400,351,378,126,859,,,,,,
2019-05-23T09:52:33.126-0400,377,386,79,844,,,,,,
2019-05-23T09:52:33.970-0400,225,546,87,859,,,,,,
2019-05-23T09:52:34.829-0400,242,320,169,732,,,,,,
2019-05-23T09:52:35.562-0400,234,317,59,612,,,,,,
2019-05-23T09:52:36.174-0400,201,250,66,907,,,,,,
2019-05-23T09:52:37.082-0400,304,281,85,671,,,,,,
2019-05-23T09:52:37.754-0400,232,343,387,963,,,,,,
2019-05-23T09:52:38.717-0400,268,869,95,1241,,,,,,
2019-05-23T09:52:39.959-0400,477,327,577,1386,,,,,,
2019-05-23T09:52:41.346-0400,262,803,125,1197,,,,,,
2019-05-23T09:52:42.543-0400,297,300,397,1001,,,,,,
2019-05-23T09:52:43.544-0400,333,266,174,775,,,,,,
2019-05-23T09:52:44.320-0400,286,259,164,718,,,,,,
2019-05-23T09:52:45.038-0400,336,328,198,870,,,,,,
2019-05-23T09:52:45.909-0400,292,282,200,781,,,,,,
2019-05-23T09:52:46.690-0400,237,557,1000,1797,,,,,,
2019-05-23T09:52:48.488-0400,273,416,73,765,,,,,,
2019-05-23T09:52:49.253-0400,203,454,68,729,,,,,,
2019-05-23T09:52:49.982-0400,225,361,70,658,,,,,,
2019-05-23T09:52:50.640-0400,266,250,428,949,,,,,,
2019-05-23T09:52:51.590-0400,223,741,116,1085,,,,,,
2019-05-23T09:52:52.675-0400,279,274,170,729,,,,,,
2019-05-23T09:52:53.405-0400,271,327,98,709,,,,,,
2019-05-23T09:52:54.114-0400,276,570,407,1254,,,,,,
2019-05-23T09:52:55.369-0400,656,387,80,1128,,,,,,
2019-05-23T09:52:56.497-0400,885,254,66,1214,,,,,,
2019-05-23T09:52:57.712-0400,184,304,76,570,,,,,,
2019-05-23T09:52:58.282-0400,847,301,73,1223,,,,,,
2019-05-23T09:52:59.506-0400,271,352,988,1617,,,,,,
2019-05-23T09:53:01.123-0400,271,312,104,700,,,,,,
2019-05-23T09:53:01.823-0400,294,569,164,1032,,,,,,
2019-05-23T09:53:02.856-0400,256,277,171,706,,,,,,
2019-05-23T09:53:03.562-0400,306,307,315,931,,,,,,
2019-05-23T09:53:04.493-0400,230,524,89,858,,,,,,
2019-05-23T09:53:05.351-0400,260,459,98,821,,,,,,
2019-05-23T09:53:06.173-0400,287,244,238,773,,,,,,
2019-05-23T09:53:06.947-0400,260,602,86,952,,,,,,
2019-05-23T09:53:07.899-0400,275,288,664,1229,,,,,,
2019-05-23T09:53:09.129-0400,219,259,77,562,,,,,,
2019-05-23T09:53:09.691-0400,234,555,1168,1960,,,,,,
2019-05-23T09:53:11.651-0400,356,910,86,1359,,,,,,
2019-05-23T09:53:13.011-0400,253,313,176,776,,,,,,
2019-05-23T09:53:13.788-0400,261,232,65,559,,,,,,
2019-05-23T09:53:14.347-0400,334,809,76,1229,,,,,,
2019-05-23T09:53:15.576-0400,260,431,126,822,,,,,,
2019-05-23T09:53:16.399-0400,265,312,120,708,,,,,,
2019-05-23T09:53:17.107-0400,250,691,84,1030,,,,,,
2019-05-23T09:53:18.137-0400,307,422,120,855,,,,,,
2019-05-23T09:53:18.992-0400,291,331,123,746,,,,,,
2019-05-23T09:53:19.739-0400,244,628,111,995,,,,,,
2019-05-23T09:53:20.735-0400,245,312,73,631,,,,,,
2019-05-23T09:53:21.367-0400,196,358,124,682,,,,,,
2019-05-23T09:53:22.049-0400,264,862,136,1276,,,,,,
2019-05-23T09:53:23.326-0400,272,497,99,870,,,,,,
2019-05-23T09:53:24.196-0400,368,372,73,816,,,,,,
2019-05-23T09:53:25.012-0400,206,336,96,639,,,,,,
2019-05-23T09:53:25.652-0400,473,488,249,1214,,,,,,
2019-05-23T09:53:26.866-0400,868,492,324,1687,,,,,,
2019-05-23T09:53:28.553-0400,1151,331,73,1556,,,,,,
2019-05-23T09:53:30.110-0400,382,299,76,761,,,,,,
2019-05-23T09:53:30.871-0400,214,291,88,595,,,,,,
2019-05-23T09:53:31.467-0400,251,325,79,660,,,,,,
2019-05-23T09:53:32.128-0400,210,255,71,539,,,,,,
2019-05-23T09:53:32.667-0400,269,462,93,835,,,,,,
2019-05-23T09:53:33.502-0400,232,298,73,605,,,,,,
2019-05-23T09:53:34.108-0400,236,504,107,849,,,,,,
2019-05-23T09:53:34.958-0400,294,569,85,950,,,,,,
2019-05-23T09:53:35.909-0400,237,320,164,726,,,,,,
2019-05-23T09:53:36.635-0400,391,423,576,1400,,,,,,
2019-05-23T09:53:38.036-0400,201,510,83,798,,,,,,
2019-05-23T09:53:38.834-0400,210,515,112,842,,,,,,
2019-05-23T09:53:39.676-0400,371,357,182,914,,,,,,
2019-05-23T09:53:40.591-0400,211,336,75,629,,,,,,
2019-05-23T09:53:41.220-0400,196,328,166,691,,,,,,
2019-05-23T09:53:41.912-0400,207,325,60,593,,,,,,
2019-05-23T09:53:42.506-0400,213,267,646,1131,,,,,,
2019-05-23T09:53:43.637-0400,217,299,68,588,,,,,,
2019-05-23T09:53:44.226-0400,178,279,368,845,,,,,,
2019-05-23T09:53:45.071-0400,207,744,78,1031,,,,,,
2019-05-23T09:53:46.103-0400,230,301,401,934,,,,,,
2019-05-23T09:53:47.037-0400,183,251,449,887,,,,,,
2019-05-23T09:53:47.925-0400,278,420,199,899,,,,,,
2019-05-23T09:53:48.824-0400,231,335,314,887,,,,,,
2019-05-23T09:53:49.712-0400,237,299,147,688,,,,,,
2019-05-23T09:53:50.401-0400,285,650,271,1207,,,,,,
2019-05-23T09:53:51.608-0400,301,446,74,822,,,,,,
2019-05-23T09:53:52.430-0400,236,324,843,1403,,,,,,
2019-05-23T09:53:53.834-0400,236,294,181,720,,,,,,
2019-05-23T09:53:54.555-0400,216,253,560,1031,,,,,,
2019-05-23T09:53:55.586-0400,256,513,1272,2042,,,,,,
2019-05-23T09:53:57.628-0400,205,319,80,614,,,,,,
2019-05-23T09:53:58.243-0400,238,543,105,887,,,,,,
2019-05-23T09:53:59.130-0400,229,360,440,1035,,,,,,
2019-05-23T09:54:00.166-0400,187,264,61,520,,,,,,
2019-05-23T09:54:00.686-0400,178,707,1073,1959,,,,,,
2019-05-23T09:54:02.646-0400,248,324,76,650,,,,,,
2019-05-23T09:54:03.296-0400,207,445,101,755,,,,,,
2019-05-23T09:54:04.052-0400,863,549,97,1512,,,,,,
2019-05-23T09:54:05.564-0400,206,820,106,1139,,,,,,
2019-05-23T09:54:06.703-0400,350,301,174,828,,,,,,
2019-05-23T09:54:07.532-0400,261,433,81,778,,,,,,
2019-05-23T09:54:08.310-0400,192,507,187,887,,,,,,
2019-05-23T09:54:09.198-0400,336,538,94,972,,,,,,
2019-05-23T09:54:10.170-0400,249,469,84,806,,,,,,
2019-05-23T09:54:10.976-0400,280,334,132,747,,,,,,
2019-05-23T09:54:11.724-0400,294,323,76,700,,,,,,
2019-05-23T09:54:12.425-0400,228,314,251,805,,,,,,
2019-05-23T09:54:13.230-0400,341,696,103,1150,,,,,,
2019-05-23T09:54:14.380-0400,315,260,63,640,,,,,,
2019-05-23T09:54:15.020-0400,330,331,96,759,,,,,,
2019-05-23T09:54:15.780-0400,279,592,91,971,,,,,,
2019-05-23T09:54:16.751-0400,307,270,191,772,,,,,,
2019-05-23T09:54:17.524-0400,247,352,64,665,,,,,,
2019-05-23T09:54:18.189-0400,233,747,145,1128,,,,,,
2019-05-23T09:54:19.318-0400,221,295,58,619,,,,,,
2019-05-23T09:54:19.938-0400,190,307,63,562,,,,,,
2019-05-23T09:54:20.501-0400,219,340,80,642,,,,,,
2019-05-23T09:54:21.144-0400,205,361,76,653,,,,,,
2019-05-23T09:54:21.797-0400,225,541,94,862,,,,,,
2019-05-23T09:54:22.660-0400,244,363,65,688,,,,,,
2019-05-23T09:54:23.349-0400,296,658,71,1027,,,,,,
2019-05-23T09:54:24.376-0400,268,343,59,686,,,,,,
2019-05-23T09:54:25.063-0400,293,339,55,693,,,,,,
2019-05-23T09:54:25.756-0400,174,287,65,527,,,,,,
2019-05-23T09:54:26.284-0400,200,484,105,814,,,,,,
2019-05-23T09:54:27.099-0400,289,504,112,912,,,,,,
2019-05-23T09:54:28.011-0400,262,438,80,785,,,,,,
2019-05-23T09:54:28.797-0400,311,520,135,972,,,,,,
2019-05-23T09:54:29.769-0400,295,486,88,871,,,,,,
2019-05-23T09:54:30.641-0400,304,430,136,878,,,,,,
2019-05-23T09:54:31.519-0400,234,434,95,764,,,,,,
2019-05-23T09:54:32.283-0400,231,254,248,739,,,,,,
2019-05-23T09:54:33.022-0400,212,342,67,626,,,,,,
2019-05-23T09:54:33.649-0400,205,900,84,1192,,,,,,
2019-05-23T09:54:34.841-0400,276,555,84,1003,,,,,,
2019-05-23T09:54:35.844-0400,218,429,87,736,,,,,,
2019-05-23T09:54:36.581-0400,304,524,107,939,,,,,,
2019-05-23T09:54:37.521-0400,266,347,74,690,,,,,,
2019-05-23T09:54:38.211-0400,198,234,285,727,,,,,,
2019-05-23T09:54:38.939-0400,243,894,91,1237,,,,,,
2019-05-23T09:54:40.176-0400,239,274,253,769,,,,,,
2019-05-23T09:54:40.945-0400,281,318,79,680,,,,,,
2019-05-23T09:54:41.626-0400,289,719,80,1091,,,,,,
2019-05-23T09:54:42.717-0400,235,262,57,560,,,,,,
2019-05-23T09:54:43.278-0400,306,327,237,891,,,,,,
2019-05-23T09:54:44.170-0400,252,771,80,1106,,,,,,
2019-05-23T09:54:45.276-0400,235,500,1043,1780,,,,,,
2019-05-23T09:54:47.057-0400,262,307,175,746,,,,,,
2019-05-23T09:54:47.804-0400,256,349,282,889,,,,,,
2019-05-23T09:54:48.693-0400,195,508,95,799,,,,,,
2019-05-23T09:54:49.493-0400,238,451,188,880,,,,,,
2019-05-23T09:54:50.373-0400,258,289,137,686,,,,,,
2019-05-23T09:54:51.060-0400,221,224,457,910,,,,,,
2019-05-23T09:54:51.971-0400,221,558,168,950,,,,,,
2019-05-23T09:54:52.921-0400,250,420,160,836,,,,,,
2019-05-23T09:54:53.758-0400,214,539,110,869,,,,,,
2019-05-23T09:54:54.627-0400,228,467,552,1252,,,,,,
2019-05-23T09:54:55.880-0400,1264,854,106,2228,,,,,,
2019-05-23T09:54:58.108-0400,200,298,188,688,,,,,,
2019-05-23T09:54:58.796-0400,275,269,1254,1841,,,,,,
2019-05-23T09:55:00.638-0400,663,311,137,1114,,,,,,
2019-05-23T09:55:01.753-0400,235,928,106,1272,,,,,,
2019-05-23T09:55:03.025-0400,550,305,276,1132,,,,,,
2019-05-23T09:55:04.158-0400,229,874,86,1190,,,,,,
2019-05-23T09:55:05.349-0400,175,317,71,565,,,,,,
2019-05-23T09:55:05.914-0400,200,293,76,570,,,,,,
2019-05-23T09:55:06.484-0400,206,252,306,769,,,,,,
2019-05-23T09:55:07.254-0400,249,294,183,732,,,,,,
2019-05-23T09:55:07.986-0400,234,370,80,689,,,,,,
2019-05-23T09:55:08.675-0400,209,478,225,917,,,,,,
2019-05-23T09:55:09.593-0400,226,773,1194,2196,,,,,,
2019-05-23T09:55:11.789-0400,224,779,80,1095,,,,,,
2019-05-23T09:55:12.885-0400,255,788,503,1547,,,,,,
2019-05-23T09:55:14.433-0400,381,694,1571,2650,,,,,,
2019-05-23T09:55:17.083-0400,230,758,78,1071,,,,,,
2019-05-23T09:55:18.155-0400,267,323,298,892,,,,,,
2019-05-23T09:55:19.047-0400,243,373,129,746,,,,,,
2019-05-23T09:55:19.794-0400,216,518,1179,1917,,,,,,
2019-05-23T09:55:21.711-0400,262,305,69,647,,,,,,
2019-05-23T09:55:22.358-0400,211,517,94,826,,,,,,
2019-05-23T09:55:23.184-0400,247,316,143,718,,,,,,
2019-05-23T09:55:23.903-0400,195,319,648,1168,,,,,,
2019-05-23T09:55:25.071-0400,244,305,95,647,,,,,,
2019-05-23T09:55:25.718-0400,204,364,384,961,,,,,,
2019-05-23T09:55:26.680-0400,244,567,97,910,,,,,,
2019-05-23T09:55:27.591-0400,290,480,347,1124,,,,,,
2019-05-23T09:55:28.715-0400,257,246,56,587,,,,,,
2019-05-23T09:55:29.302-0400,239,507,104,852,,,,,,
2019-05-23T09:55:30.155-0400,287,312,153,754,,,,,,
2019-05-23T09:55:30.910-0400,270,408,162,844,,,,,,
2019-05-23T09:55:31.754-0400,509,656,81,1252,,,,,,
2019-05-23T09:55:33.006-0400,235,335,76,648,,,,,,
2019-05-23T09:55:33.654-0400,220,274,62,557,,,,,,
2019-05-23T09:55:34.212-0400,222,276,237,739,,,,,,
2019-05-23T09:55:34.952-0400,339,281,168,790,,,,,,
2019-05-23T09:55:35.742-0400,254,334,409,1001,,,,,,
2019-05-23T09:55:36.744-0400,345,279,136,764,,,,,,
2019-05-23T09:55:37.509-0400,279,346,305,933,,,,,,
2019-05-23T09:55:38.442-0400,393,268,380,1057,,,,,,
2019-05-23T09:55:39.500-0400,246,854,74,1177,,,,,,
2019-05-23T09:55:40.677-0400,271,572,99,943,,,,,,
2019-05-23T09:55:41.621-0400,221,354,212,795,,,,,,
2019-05-23T09:55:42.417-0400,306,452,2106,2868,,,,,,
2019-05-23T09:55:45.285-0400,271,315,75,664,,,,,,
2019-05-23T09:55:45.949-0400,832,268,278,1385,,,,,,
2019-05-23T09:55:47.334-0400,254,588,90,935,,,,,,
2019-05-23T09:55:48.270-0400,289,310,210,809,,,,,,
2019-05-23T09:55:49.080-0400,278,455,81,818,,,,,,
2019-05-23T09:55:49.898-0400,273,405,213,897,,,,,,
2019-05-23T09:55:50.796-0400,437,399,71,909,,,,,,
2019-05-23T09:55:51.705-0400,181,329,91,606,,,,,,
2019-05-23T09:55:52.311-0400,202,533,91,829,,,,,,
2019-05-23T09:55:53.141-0400,416,310,200,931,,,,,,
2019-05-23T09:55:54.072-0400,328,263,118,711,,,,,,
2019-05-23T09:55:54.783-0400,283,525,77,893,,,,,,
2019-05-23T09:55:55.678-0400,257,433,119,815,,,,,,
2019-05-23T09:55:56.494-0400,273,419,77,792,,,,,,
2019-05-23T09:55:57.286-0400,276,753,135,1170,,,,,,
2019-05-23T09:55:58.457-0400,237,438,89,767,,,,,,
2019-05-23T09:55:59.225-0400,265,460,107,834,,,,,,
2019-05-23T09:56:00.060-0400,220,387,111,719,,,,,,
2019-05-23T09:56:00.780-0400,226,343,511,1084,,,,,,
2019-05-23T09:56:01.864-0400,218,531,95,849,,,,,,
2019-05-23T09:56:02.714-0400,206,410,166,785,,,,,,
2019-05-23T09:56:03.499-0400,311,544,88,957,,,,,,
2019-05-23T09:56:04.457-0400,259,354,103,725,,,,,,
2019-05-23T09:56:05.182-0400,254,455,86,803,,,,,,
2019-05-23T09:56:05.986-0400,226,498,84,811,,,,,,
2019-05-23T09:56:06.797-0400,285,447,172,905,,,,,,
2019-05-23T09:56:07.703-0400,221,527,95,847,,,,,,
2019-05-23T09:56:08.550-0400,656,333,150,1159,,,,,,
2019-05-23T09:56:09.709-0400,234,316,78,632,,,,,,
2019-05-23T09:56:10.342-0400,271,499,89,861,,,,,,
2019-05-23T09:56:11.204-0400,248,480,146,882,,,,,,
2019-05-23T09:56:12.086-0400,246,346,122,718,,,,,,
2019-05-23T09:56:12.805-0400,251,518,104,874,,,,,,
2019-05-23T09:56:13.679-0400,263,450,67,782,,,,,,
2019-05-23T09:56:14.462-0400,314,430,171,920,,,,,,
2019-05-23T09:56:15.383-0400,211,639,76,932,,,,,,
2019-05-23T09:56:16.315-0400,250,361,302,916,,,,,,
2019-05-23T09:56:17.232-0400,230,514,136,887,,,,,,
2019-05-23T09:56:18.120-0400,315,460,88,865,,,,,,
2019-05-23T09:56:18.986-0400,292,441,91,825,,,,,,
2019-05-23T09:56:19.811-0400,264,460,670,1397,,,,,,
2019-05-23T09:56:21.209-0400,234,331,364,931,,,,,,
2019-05-23T09:56:22.140-0400,249,560,75,886,,,,,,
2019-05-23T09:56:23.026-0400,239,450,97,791,,,,,,
2019-05-23T09:56:23.818-0400,240,331,502,1081,,,,,,
2019-05-23T09:56:24.899-0400,226,427,156,811,,,,,,
